signal_date,execution_date,year,expiry_date,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y
2024-11-06,2024-11-07,2024,2024-11-14,5,16.12,24484.05,24489.6,BULL_CALL,24500.0,24700.0,200.0,0.0,200.0,118.75,200.1,118.65,81.45,25,2036.25,23532.7,-2036.25,55.03,-2091.28,0,-69382.45999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-11-21,2024-11-22,2024,2024-11-28,4,15.66,23349.9,23411.8,BEAR_PUT,23400.0,23200.0,200.0,0.0,188.55,116.55,188.65,116.45,72.2,25,1805.0,23914.15,-1805.0,54.76,-1859.76,0,-71242.21999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-11-27,2024-11-28,2024,2024-12-05,5,15.31,24274.9,24274.15,BULL_CALL,24250.0,24450.0,200.0,0.0,234.9,128.0,235.0,127.9,107.1,25,2677.5,24708.4,2322.5,80.86,2241.64,1,-69000.57999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-12-13,2024-12-16,2024,2024-12-19,3,13.19,24768.3,24753.4,BULL_CALL,24750.0,24950.0,200.0,0.0,121.95,72.0,122.05,71.9,50.15,25,1253.75,23951.7,-1253.75,51.96,-1305.71,0,-70306.28999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-01-09,2025-01-10,2025,2025-01-16,4,14.47,23526.5,23551.9,BEAR_PUT,23550.0,23350.0,200.0,0.0,174.95,98.0,175.05,97.9,77.15,75,5786.25,23311.8,9213.75,101.62,9112.13,1,-61194.15999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-01-21,2025-01-22,2025,2025-01-23,1,16.42,23024.65,23099.15,BEAR_PUT,23100.0,22900.0,200.0,0.0,100.0,48.0,100.1,47.9,52.2,75,3915.0,23205.35,-3915.0,57.58,-3972.58,0,-65166.73999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-01-27,2025-01-28,2025,2025-01-30,2,16.75,22829.15,22960.45,BEAR_PUT,22950.0,22750.0,200.0,0.0,158.25,82.35,158.35,82.25,76.1,25,1902.5,23249.5,-1902.5,52.93,-1955.43,0,-67122.16999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-01-31,2025-02-03,2025,2025-02-06,3,17.39,23508.4,23319.35,BULL_CALL,23300.0,23500.0,200.0,0.0,198.0,98.2,198.1,98.1,100.0,75,7500.0,23603.35,7500.0,114.61,7385.39,1,-59736.779999999984,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-02-12,2025-02-13,2025,2025-02-20,5,14.87,23045.25,23055.75,BEAR_PUT,23050.0,22850.0,200.0,0.0,177.4,105.1,177.5,105.0,72.5,75,5437.5,22913.15,4826.25,86.9,4739.35,1,-54997.429999999986,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-02-20,2025-02-21,2025,2025-02-27,3,15.42,22913.15,22857.2,BEAR_PUT,22850.0,22650.0,200.0,0.0,133.3,75.0,133.4,74.9,58.5,75,4387.5,22545.05,10612.5,109.12,10503.38,1,-44494.04999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-03-18,2025-03-19,2025,2025-03-20,1,13.42,22834.3,22874.95,BULL_CALL,22850.0,23050.0,200.0,0.0,103.0,23.5,103.1,23.4,79.7,75,5977.5,23190.65,9022.5,108.07,8914.43,1,-35579.61999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-04-04,2025-04-07,2025,2025-04-09,2,13.6,22904.45,21758.4,BEAR_PUT,21750.0,21550.0,200.0,0.0,203.25,150.0,203.35,149.9,53.45,75,4008.75,22399.15,-4008.75,74.56,-4083.31,0,-39662.929999999986,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-04-17,2025-04-21,2025,2025-04-24,3,15.87,23851.65,23949.15,BULL_CALL,23950.0,24150.0,200.0,0.0,150.4,95.0,150.5,94.9,55.6,75,4170.0,24246.7,10830.0,110.8,10719.2,1,-28943.729999999985,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-04-29,2025-04-30,2025,2025-05-08,5,16.94,24335.95,24342.05,BULL_CALL,24350.0,24550.0,200.0,0.0,226.5,121.65,226.6,121.55,105.05,75,7878.75,24273.8,-7878.75,72.26,-7951.01,0,-36894.73999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-05-09,2025-05-12,2025,2025-05-15,3,21.01,24008.0,24420.1,BEAR_PUT,24400.0,24200.0,200.0,0.0,180.05,180.0,180.15,179.9,0.25,75,18.75,25062.1,-18.75,77.06,-95.81,0,-36990.54999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-05-15,2025-05-16,2025,2025-05-22,4,17.23,25062.1,25064.65,BULL_CALL,25050.0,25250.0,200.0,0.0,194.05,105.35,194.15,105.25,88.9,75,6667.5,24609.7,-6667.5,68.81,-6736.31,0,-43726.85999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-06-03,2025-06-04,2025,2025-06-05,1,17.16,24542.5,24560.45,BEAR_PUT,24550.0,24350.0,200.0,0.0,127.4,44.0,127.5,43.9,83.6,75,6270.0,24750.9,-6270.0,58.38,-6328.38,0,-50055.239999999976,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-06-06,2025-06-09,2025,2025-06-12,3,15.08,25003.05,25160.1,BULL_CALL,25150.0,25350.0,200.0,0.0,143.95,73.0,144.05,72.9,71.15,75,5336.25,24888.2,-5336.25,62.61,-5398.86,0,-55454.09999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-06-25,2025-06-26,2025,2025-07-03,5,13.64,25244.75,25268.95,BULL_CALL,25250.0,25450.0,200.0,0.0,190.9,100.0,191.0,99.9,91.1,75,6832.5,25405.3,4815.0,89.47,4725.53,1,-50728.56999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-07-10,2025-07-11,2025,2025-07-17,4,11.94,25355.25,25255.5,BEAR_PUT,25250.0,25050.0,200.0,0.0,103.0,54.95,103.1,54.85,48.25,75,3618.75,25111.45,6772.5,77.68,6694.82,1,-44033.74999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-07-18,2025-07-21,2025,2025-07-24,3,11.24,24968.4,24999.0,BEAR_PUT,25000.0,24800.0,200.0,0.0,120.0,53.8,120.1,53.7,66.4,75,4980.0,25062.1,-4980.0,59.2,-5039.2,0,-49072.949999999975,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-07-25,2025-07-28,2025,2025-07-31,3,10.72,24837.0,24782.45,BEAR_PUT,24800.0,24600.0,200.0,0.0,98.45,49.0,98.55,48.9,49.65,75,3723.75,24768.35,-1350.0,62.0,-1412.0,0,-50484.949999999975,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-08-01,2025-08-04,2025,2025-08-07,3,11.54,24565.35,24596.05,BEAR_PUT,24600.0,24400.0,200.0,0.0,151.2,78.2,151.3,78.1,73.2,75,5490.0,24596.15,-5201.25,64.1,-5265.35,0,-55750.299999999974,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-08-08,2025-08-11,2025,2025-08-14,3,11.69,24363.3,24371.5,BEAR_PUT,24350.0,24150.0,200.0,0.0,105.0,47.2,105.1,47.1,58.0,75,4350.0,24631.3,-4350.0,57.72,-4407.72,0,-60158.019999999975,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-08-18,2025-08-19,2025,2025-08-21,2,12.36,24876.95,24891.35,BULL_CALL,24900.0,25100.0,200.0,0.0,130.65,44.55,130.75,44.45,86.3,75,6472.5,25083.75,7308.75,83.97,7224.78,1,-52933.239999999976,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-08-29,2025-09-01,2025,2025-09-02,1,12.18,24426.85,24432.7,BEAR_PUT,24450.0,24250.0,200.0,0.0,65.0,18.9,65.1,18.8,46.3,75,3472.5,24579.6,-3472.5,52.48,-3524.98,0,-56458.21999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-09-10,2025-09-11,2025,2025-09-16,3,10.69,24973.1,24945.5,BULL_CALL,24950.0,25150.0,200.0,0.0,154.55,58.0,154.65,57.9,96.75,75,7256.25,25239.1,7743.75,105.19,7638.56,1,-48819.65999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-09-16,2025-09-17,2025,2025-09-23,4,10.4,25239.1,25276.6,BULL_CALL,25300.0,25500.0,200.0,0.0,133.0,55.35,133.1,55.25,77.85,75,5838.75,25169.5,-5838.75,59.99,-5898.74,0,-54718.39999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-09-25,2025-09-26,2025,2025-09-30,2,10.52,24890.85,24818.55,BEAR_PUT,24800.0,24600.0,200.0,0.0,51.4,15.55,51.5,15.45,36.05,75,2703.75,24611.1,11463.75,77.53,11386.22,1,-43332.17999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-10-09,2025-10-10,2025,2025-10-14,2,10.31,25181.8,25167.65,BULL_CALL,25150.0,25350.0,200.0,0.0,117.05,33.8,117.15,33.7,83.45,75,6258.75,25145.5,-6258.75,56.68,-6315.43,0,-49647.60999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-10-15,2025-10-16,2025,2025-10-20,2,11.16,25323.55,25394.9,BULL_CALL,25400.0,25600.0,200.0,0.0,100.8,28.35,100.9,28.25,72.65,75,5448.75,25843.15,9551.25,127.25,9424.0,1,-40223.60999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-10-27,2025-10-28,2025,2025-11-04,5,11.59,25966.05,25939.95,BULL_CALL,25950.0,26150.0,200.0,0.0,248.75,145.1,248.85,145.0,103.85,75,7788.75,25597.65,-7788.75,76.1,-7864.85,0,-48088.45999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-11-04,2025-11-06,2025,2025-11-11,3,12.67,25597.65,25593.35,BEAR_PUT,25600.0,25400.0,200.0,0.0,123.05,59.0,123.15,58.9,64.25,75,4818.75,25694.95,-4818.75,59.97,-4878.72,0,-52967.17999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-11-14,2025-11-17,2025,2025-11-18,1,12.16,25910.05,25948.2,BULL_CALL,25950.0,26150.0,200.0,0.0,100.6,32.6,100.7,32.5,68.2,75,5115.0,25910.05,-5115.0,55.77,-5170.77,0,-58137.94999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-11-19,2025-11-20,2025,2025-11-25,3,12.1,26052.65,26132.1,BULL_CALL,26150.0,26350.0,200.0,0.0,130.0,45.95,130.1,45.85,84.25,75,6318.75,25884.8,-6318.75,58.73,-6377.48,0,-64515.42999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-11-26,2025-11-27,2025,2025-12-02,3,12.24,26205.3,26261.25,BULL_CALL,26250.0,26450.0,200.0,0.0,130.05,57.0,130.15,56.9,73.25,75,5493.75,26032.2,-5493.75,60.05,-5553.8,0,-70069.22999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2025-12-09,2025-12-10,2025,2025-12-16,4,11.13,25839.65,25864.05,BEAR_PUT,25850.0,25650.0,200.0,0.0,139.95,49.25,140.05,49.15,90.9,75,6817.5,25860.1,-6817.5,59.59,-6877.09,0,-76946.31999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-01-02,2026-01-05,2026,2026-01-06,1,9.19,26328.55,26333.7,BULL_CALL,26350.0,26550.0,200.0,0.0,66.0,6.95,66.1,6.85,59.25,65,3851.25,26178.7,-3851.25,50.58,-3901.83,0,-80848.14999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-01-08,2026-01-09,2026,2026-01-13,2,9.95,25876.85,25840.4,BEAR_PUT,25850.0,25650.0,200.0,0.0,75.0,25.4,75.1,25.3,49.8,65,3237.0,25732.3,4413.5,66.93,4346.57,1,-76501.57999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-01-14,2026-01-16,2026,2026-01-20,2,11.2,25665.6,25696.05,BEAR_PUT,25700.0,25500.0,200.0,0.0,105.0,47.1,105.1,47.0,58.1,65,3776.5,25232.5,9223.5,122.53,9100.97,1,-67400.60999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-01-19,2026-01-20,2026,2026-01-27,4,11.37,25585.5,25580.3,BEAR_PUT,25600.0,25400.0,200.0,0.0,152.55,95.0,152.65,94.9,57.75,65,3753.75,25175.4,9246.25,122.62,9123.63,1,-58276.97999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-01-23,2026-01-27,2026,2026-02-03,5,13.35,25048.65,25063.35,BEAR_PUT,25050.0,24850.0,200.0,0.0,218.0,148.3,218.1,148.2,69.9,65,4543.5,25727.55,-4543.5,71.33,-4614.83,0,-62891.80999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-02-03,2026-02-04,2026,2026-02-10,4,13.87,25727.55,25675.05,BULL_CALL,25700.0,25900.0,200.0,0.0,199.2,107.65,199.3,107.55,91.75,65,5963.75,25935.15,7036.25,95.86,6940.39,1,-55951.41999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-02-09,2026-02-10,2026,2026-02-17,5,11.94,25867.3,25922.65,BULL_CALL,25900.0,26100.0,200.0,0.0,165.0,89.55,165.1,89.45,75.65,65,4917.25,25725.4,-4917.25,63.12,-4980.37,0,-60931.78999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-02-19,2026-02-20,2026,2026-02-24,2,12.22,25454.35,25406.55,BEAR_PUT,25400.0,25200.0,200.0,0.0,150.0,79.05,150.1,78.95,71.15,65,4624.75,25424.65,-4624.75,61.43,-4686.18,0,-65617.97,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-02-24,2026-02-25,2026,2026-03-02,3,14.17,25424.65,25512.6,BEAR_PUT,25500.0,25300.0,200.0,0.0,159.0,80.1,159.1,80.0,79.1,65,5141.5,24865.7,7858.5,154.5,7704.0,1,-57913.97,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-02-27,2026-03-02,2026,2026-03-10,5,13.06,25178.65,24659.25,BEAR_PUT,24650.0,24450.0,200.0,0.0,150.0,106.0,150.1,105.9,44.2,65,2873.0,24261.6,10127.0,117.94,10009.06,1,-47904.91,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-03-11,2026-03-12,2026,2026-03-17,3,18.91,23866.85,23674.85,BEAR_PUT,23650.0,23450.0,200.0,0.0,281.35,224.65,281.45,224.55,56.9,65,3698.5,23581.15,776.75,90.03,686.72,1,-47218.19,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-03-19,2026-03-20,2026,2026-03-24,2,18.72,23002.15,23110.15,BEAR_PUT,23100.0,22900.0,200.0,0.0,260.2,167.6,260.3,167.5,92.8,65,6032.0,22912.4,6162.0,97.49,6064.51,1,-41153.68,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-04-15,2026-04-16,2026,2026-04-21,3,20.5,24231.3,24385.2,BULL_CALL,24400.0,24600.0,200.0,0.0,155.0,81.0,155.1,80.9,74.2,65,4823.0,24576.6,6656.0,82.96,6573.04,1,-34580.64,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-05-11,2026-05-12,2026,2026-05-19,5,16.84,23815.85,23722.6,BEAR_PUT,23700.0,23500.0,200.0,0.0,204.8,130.0,204.9,129.9,75.0,65,4875.0,23618.0,455.0,78.72,376.28,1,-34204.36,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-05-25,2026-05-26,2026,2026-06-02,4,17.91,24031.7,24004.1,BULL_CALL,24000.0,24200.0,200.0,0.0,235.0,152.25,235.1,152.15,82.95,65,5391.75,23483.55,-5391.75,72.43,-5464.18,0,-39668.54,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-06-05,2026-06-08,2026,2026-06-09,1,15.89,23366.7,23080.7,BEAR_PUT,23100.0,22900.0,200.0,0.0,80.0,39.75,80.1,39.65,40.45,65,2629.25,23242.1,-2629.25,54.54,-2683.79,0,-42352.33,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-06-12,2026-06-15,2026,2026-06-16,1,15.61,23622.9,23984.85,BULL_CALL,24000.0,24200.0,200.0,0.0,88.8,36.95,88.9,36.85,52.05,65,3383.25,23989.15,-3383.25,54.6,-3437.85,0,-45790.18,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-07-02,2026-07-03,2026,2026-07-07,2,13.24,24175.7,24375.65,BULL_CALL,24400.0,24600.0,200.0,0.0,70.0,15.7,70.1,15.6,54.5,65,3542.5,24398.7,-3542.5,51.64,-3594.14,0,-49384.32,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-07-23,2026-07-24,2026,2026-07-28,2,13.29,23869.6,23666.35,BEAR_PUT,23650.0,23450.0,200.0,0.0,104.0,42.85,104.1,42.75,61.35,65,3987.75,23985.35,-3987.75,55.82,-4043.57,0,-53427.89,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-07-31,2026-08-03,2026,2026-08-04,1,12.16,24383.6,24572.7,BULL_CALL,24550.0,24750.0,200.0,0.0,63.9,11.1,64.0,11.0,53.0,65,3445.0,24614.9,773.5,58.69,714.81,1,-52713.08,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-08-14,2026-08-17,2026,2026-08-18,1,11.42,24366.0,24343.45,BEAR_PUT,24350.0,24150.0,200.0,0.0,55.0,10.0,55.1,9.9,45.2,65,2938.0,24154.9,9743.5,73.8,9669.7,1,-43043.380000000005,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-09-01,2026-09-02,2026,2026-09-08,4,11.19,24055.8,23858.0,BEAR_PUT,23850.0,23650.0,200.0,0.0,103.0,45.0,103.1,44.9,58.2,65,3783.0,23635.1,9217.0,82.3,9134.7,1,-33908.68000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2026-09-07,2026-09-08,2026,2026-09-15,4,10.68,23779.15,23743.1,BEAR_PUT,23750.0,23550.0,200.0,0.0,128.2,50.9,128.3,50.8,77.5,65,5037.5,23118.6,7962.5,149.78,7812.72,1,-26095.960000000006,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2019-03-28,2019-03-29,2019,2019-04-04,4,17.05,11570.0,11625.45,BULL_CALL,11650.0,11900.0,250.0,0.0,88.6,10.6,88.7,10.5,78.2,75,5865.0,11598.0,-5865.0,52.29,-5917.29,0,-5917.29,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-04-16,2019-04-18,2019,2019-04-25,4,21.39,11787.15,11856.15,BULL_CALL,11850.0,12100.0,250.0,0.0,83.55,8.95,83.65,8.85,74.8,75,5610.0,11641.8,-5610.0,51.9,-5661.9,0,-11579.189999999999,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-05-24,2019-05-27,2019,2019-05-30,3,19.41,11844.1,11855.5,BULL_CALL,11850.0,12100.0,250.0,0.0,90.95,14.9,91.05,14.8,76.25,75,5718.75,11945.9,1473.75,66.03,1407.72,1,-10171.47,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-05-30,2019-05-31,2019,2019-06-06,3,16.41,11945.9,11999.8,BULL_CALL,12000.0,12250.0,250.0,0.0,74.0,2.3,74.1,2.2,71.9,75,5392.5,11843.75,-5392.5,50.85,-5443.35,0,-15614.82,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-06-14,2019-06-17,2019,2019-06-20,3,13.66,11823.3,11844.0,BEAR_PUT,11850.0,11600.0,250.0,0.0,81.85,8.25,81.95,8.15,73.8,75,5535.0,11831.75,-4166.25,54.28,-4220.53,0,-19835.35,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-07-01,2019-07-02,2019,2019-07-04,2,14.95,11865.6,11890.3,BULL_CALL,11900.0,12150.0,250.0,0.0,50.0,1.65,50.1,1.55,48.55,75,3641.25,11946.75,-135.0,56.13,-191.13,0,-20026.48,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-07-08,2019-07-09,2019,2019-07-11,2,13.07,11558.6,11531.6,BEAR_PUT,11550.0,11300.0,250.0,0.0,65.15,9.9,65.25,9.8,55.45,75,4158.75,11582.9,-4158.75,51.13,-4209.88,0,-24236.36,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-07-19,2019-07-22,2019,2019-07-25,3,11.75,11419.25,11392.85,BEAR_PUT,11400.0,11150.0,250.0,0.0,60.05,10.9,60.15,10.8,49.35,75,3701.25,11252.15,7387.5,71.4,7316.1,1,-16920.260000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-07-29,2019-07-30,2019,2019-08-01,2,12.13,11189.2,11213.7,BEAR_PUT,11200.0,10950.0,250.0,0.0,45.15,2.75,45.25,2.65,42.6,75,3195.0,10980.0,13305.0,79.93,13225.07,1,-3695.1900000000023,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-08-01,2019-08-02,2019,2019-08-08,4,13.59,10980.0,10930.3,BEAR_PUT,10950.0,10700.0,250.0,0.0,66.5,20.0,66.6,19.9,46.7,75,3502.5,11032.45,-3502.5,52.12,-3554.62,0,-7249.810000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-08-07,2019-08-08,2019,2019-08-14,3,16.12,10855.5,10899.2,BEAR_PUT,10900.0,10650.0,250.0,0.0,112.85,33.0,112.95,32.9,80.05,75,6003.75,11029.4,-6003.75,55.46,-6059.21,0,-13309.020000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-08-22,2019-08-23,2019,2019-08-29,4,17.02,10741.35,10699.6,BEAR_PUT,10700.0,10450.0,250.0,0.0,112.0,25.0,112.1,24.9,87.2,75,6540.0,10948.3,-6540.0,54.69,-6594.69,0,-19903.710000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-09-13,2019-09-16,2019,2019-09-19,3,14.9,11075.9,10994.85,BULL_CALL,11000.0,11250.0,250.0,0.0,99.95,5.6,100.05,5.5,94.55,75,7091.25,10704.8,-7091.25,52.36,-7143.61,0,-27047.320000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-09-19,2019-09-20,2019,2019-09-26,4,15.35,10704.8,10746.8,BEAR_PUT,10750.0,10500.0,250.0,0.0,93.6,24.0,93.7,23.9,69.8,75,5235.0,11571.2,-5235.0,53.75,-5288.75,0,-32336.070000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-10-07,2019-10-09,2019,2019-10-10,1,17.58,11126.4,11152.95,BEAR_PUT,11150.0,10900.0,250.0,0.0,68.0,6.95,68.1,6.85,61.25,75,4593.75,11234.55,-4593.75,51.0,-4644.75,0,-36980.82000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-10-17,2019-10-18,2019,2019-10-24,3,16.36,11586.35,11580.3,BULL_CALL,11600.0,11850.0,250.0,0.0,74.95,10.0,75.05,9.9,65.15,75,4886.25,11582.6,-4886.25,51.6,-4937.85,0,-41918.670000000006,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-10-29,2019-10-30,2019,2019-10-31,1,15.32,11786.85,11883.9,BULL_CALL,11900.0,12150.0,250.0,0.0,22.0,0.6,22.1,0.5,21.6,75,1620.0,11877.45,-1620.0,48.28,-1668.28,0,-43586.950000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-11-06,2019-11-07,2019,2019-11-14,4,15.92,11966.05,12021.1,BULL_CALL,12000.0,12250.0,250.0,0.0,86.0,16.95,86.1,16.85,69.25,75,5193.75,11872.1,-5193.75,52.75,-5246.5,0,-48833.450000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-11-25,2019-11-26,2019,2019-11-28,2,14.87,12073.75,12110.2,BULL_CALL,12100.0,12350.0,250.0,0.0,68.0,4.5,68.1,4.4,63.7,75,4777.5,12151.15,-941.25,57.84,-999.09,0,-49832.54,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-11-27,2019-11-28,2019,2019-12-05,5,14.84,12100.7,12132.1,BULL_CALL,12150.0,12400.0,250.0,0.0,75.35,2.85,75.45,2.75,72.7,75,5452.5,12018.4,-5452.5,50.97,-5503.47,0,-55336.01,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-12-10,2019-12-11,2019,2019-12-12,1,14.6,11856.8,11867.35,BEAR_PUT,11850.0,11600.0,250.0,0.0,33.95,1.5,34.05,1.4,32.65,75,2448.75,11971.8,-2448.75,48.91,-2497.66,0,-57833.67,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2019-12-13,2019-12-16,2019,2019-12-19,3,13.35,12086.7,12131.35,BULL_CALL,12150.0,12400.0,250.0,0.0,63.0,8.0,63.1,7.9,55.2,75,4140.0,12259.7,4087.5,66.01,4021.49,1,-53812.18,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-01-02,2020-01-03,2020,2020-01-09,4,11.6,12282.2,12261.1,BULL_CALL,12250.0,12500.0,250.0,0.0,51.0,5.8,51.1,5.7,45.4,75,3405.0,12215.9,-3405.0,50.1,-3455.1,0,-57267.28,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-01-13,2020-01-14,2020,2020-01-16,2,14.08,12329.55,12333.1,BULL_CALL,12350.0,12600.0,250.0,0.0,51.0,1.5,51.1,1.4,49.7,75,3727.5,12355.5,-3315.0,50.47,-3365.47,0,-60632.75,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-01-28,2020-01-29,2020,2020-01-30,1,17.18,12055.8,12114.9,BEAR_PUT,12100.0,11850.0,250.0,0.0,47.7,2.65,47.8,2.55,45.25,75,3393.75,12035.8,1421.25,58.52,1362.73,1,-59270.02,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
